Label,Damage Descriptions
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,minor damage
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
2,"Interior bearing wall @ family rom/garage has signs of cracking/distress. Needs structural Eng. Inspection, Mstr bdrm patio needs weather proofing"
2,chimney collapse on roof - damage at basement level to chimney - foundation damage - do not occupy
2,Displaced Fireplace & chimney - occupants be aware of displaced firplace - may pull aWy from home
1,Not home
2,9 ft wall for utlities with stone veneer wobbles sideWys and is next to walkWy. Dry rot on deck planks of pedestrian bridge
1,(SafeWy)
2,Horizontal crack at chimney Recommend repair grout
1,Minor cracks Interior throughout house remmend sheet rock replacement
2, 
2, 
2,Damaged chimney- moderate damage
2,chimney
1,Cracked foundation and stucco
2,building shifted on foundation
3,building shifted off foundation
1,front steps have moved
2,"stone veneer released, trellis shifted, minor damage - north wing rooms still restricted, elevator 2 & service elevator restricted"
3,"structural, off foundation, falling hazard, ground slope movement or cracking"
2,Damaged chimney- moderate damage
1,broken/cracked windows
1,broken window/cracked windows
1,(Spitiri Bros)
1,"cracks above door frame, center support beam cracked"
1,(Allstate Insurance)
1,looks good
1,(St Joseph St)
1,looks good
1,(Valley Tech Solutions)
1,looks good
1,no structural damaged observed
1,have chimney inspected - small crack rear hot water flue needs reattached - gas to water heater shut off
1,no structural damaged observed
1,tenant indicates owner had structural engineer on site and gave clearance
2,chimney cracked
2,(Bikram Yoga) neighboring chimney at 1930 Jefferson is damaged - OK to occ
1,no structural damaged observed
2,chimney top fell to pavement
2,chimney fell - do not use fire place
2,chimney fell - do not use fire place
2,chimney fell - do not use fire place
2, 
2,chimney fell above roofline do no use fireplace
2,chimney unsafe/stay clear until removed-permit required
2,chimney section through roofline damaged
2,Damaged chimney- moderate damage
2,chimney fell from above roofline - don ot use inisert until verified safe by contractor
1, 
1,Inspected
1,"Minor cracking in veneer around fireplace, minor foundation cracking, minor stucco cracking"
2,chimney fell off at roof line
2,stay clear of fireplace
2,"chimney at rear fallen, shearing at roof - occ in other rooms permitted"
1, 
1, 
1, 
1, 
1, 
2,"Rear shed altered, front yard wall cracked by evergreens."
2,"chimney has cracks, falling hazard, cracks in stucco and gypbd at windows, garage header - chimney and connection to structure needs to be inspected"
2,Chimney damage
2,Damage to chimney
2,Chimney left side of building a few loose bricks on top. Stay aWy taped off area
3,"fractures at foundation, parapet, walls - major masonry down"
2,OK for consturction crew to access
2,"Cracked/displaced chimney, stucco parge so can't see bricks. Minor stucco cracks @ ext. Use caution around chimney. Do not use fireplace"
1,no issues
3,severe to moderate damage to fireplace at public entrance
2,ok to occupy for clean up and interior repairs/do not use front door 15' on the outside from the fire place and 5' on the inside.
1,[Mais Oui Massage]
1,no exterior issues
2,2 chimneys cracked - falling hazard -some ground movement caused cracking
1,changed per engineers report [report attached to ATC-20]
2,chimney fell - do not use fireplace
2,chimney fell
2,"avoid left side yard, do not use fireplace - chimney partial collpased & cracked"
2,brick shifted above roofline - avoid side yard and do not use fireplace
1,"minor damage to chimny, roof frame over garage - interior drywall crack"
2,chimney loose from roofline - avoid side yard - do not use fire place
1,"Broken window no observing, damage no observed cracks or displacement of chimney"
1,"No placard, no cracks per owner. May have electrial problem. Has called PGE"
1,"Owner has had observed by city 2X's ext & int, but not yet posted so we posted GREEN"
1,No comments
1,"No damage found-minor H2O heater vent, pipe needs to be reattached"
1,No apparent damage
2,Cracked chimney - minor damage
2,foundation cracks - eng needs eval
2,chimney collapse
2,"roof damage, A/C unit broken"
2,"carport damage, chimney, structural damage"
1,No comments
1,No comments
2,5th street entry has broken aWy at each corner. High risk of collapse
2,Side entry doorWy lintel damage at brick bearing - NE corner - keep people clear
1,wall top late deflection-rear entry (Celadon)
1,(Napa River Inn)
1,hotel portion of mill - pipe rmeoved from above roof - balance of pipes secure
1,structure good
2,Loose silo chute pipe above silos roof. Chute pipe hanging from rusted holes in pipe
2,Rear terra cotta wall shear. Rear corner brick pillar sheared
1,(Angele Resturant)
1,(Angele)
3,adjacent building (Velo Pizzeria)
1,(multi-family)(off of Riverside Dr)
1,(multi-family)(off of Riverside Dr)
1,(multi-family)(off of Riverside Dr)
1,(multi-family)(off of Riverside Dr)
1,(multi-family)(off of Riverside Dr)
1, 
3,"2 acc strucs: garage severe racking, crack slab, ground movement - cotage severe racking at cripple wall, post supports severely compromised"
2,no restrict - post to beam connections at subfloor have been compromised - submit struc report to City
1, 
2,Cult Following
2,do not use fireplace until chimney is repaired
1,structure good
1, 
1,structure good
3,foundation failing at all 4 sides
1,"No damage, owner contacted. She said she is good for exterior. Inspection only, does not want interiors to be inspected"
1,No comments
2,chimney
1,drywall cracks
1,"Minor cracking @ head & bk joints @ upper coupe of chimney, 1 or 2 cracked head & back joints lower @ upper 1/3"
2,cracked foundation
2,Damaged Chimney
2,Damaged chimney @ rear of building
2,fire place falling needs rebuild - contractor needs to inspect foundation
2,foundation inside of building cracked - further inspection needed
2,Damage chimney on N side
2,collapsed and leaning chimney
2,Front porch appears racked-Part of railing damaged
2, 
1,[replaced yellow to green per Engr Report]
3,re-tag per Dan K. - Merrell's Bldg
2,"Rear brick wall buckled at parapet, shear cracks in rear wall"
1,[replaced yellow to green per Engr Report]
1,(Sal the Flower Guy)
2,chimney collapse above roof
2,Velo pizzaria
2,chimney top fell to ground
2,cracks in wall & overhanging canopy
2, 
1,(Aveda Salon)
1,(SubWy)
1,(Paul Hanson Partners)
1,(Annette's Chocolates)
1,(Napa Valley Info Center)
1,structure fair
1,(Empire) OK to occupy
3,Outdoor Dining Area only (Norman Rose)
3,Outdoor only - Oenotri
1,(John Anthony) yellow to green - OK to occupy
3,Falling materials (Andaz Hotel)
2, 
1,Minor drywall cracks
1,insert pulled from chimney - no damage
2,"chimney collapse, OK to enter bldgs A, B, C"
1,(First Republic Bank)
1,"minor ceiling tile damage, cracked slab front to rear of store"
2,Cracked chimney
1,"minor damage around pool, fireplace brick facia shows, cosmetic cracking"
1, 
2,chimney collapse - owner not present - do not use fireplace
3,wall to be pulled back  (gym)
1,Minor Façade Damage (St. Apollinaris Catholic Church)
2,do not use family room or walkway surrounding chimney
2,top 11 courses of brick separated from mortar bed - avoid area around chimney
2,OK to occupy. Avoid chimney area
2,chimney
1,Only exterior
2,brick pulling aWy from eachother on the top section of chimney. Brick separating in joins in front
1,(Lilia's Beauty Salon)
2,Collapse of chimney above roof line
2,"chimney damage, cracked, pulled away from home - remove stack to smoke box"
2,"separation (less that 1/4"") between front entry wall and garage wall, west wall is bowing out at first floor sill, rim joint twisted inside"
2,chimney has fallen & has been removed - no restrictions
1,Collapsed chimney has pow been removed. H2o heater has been re-strapped & braced
2,Chimney cracked through
2,"Safe to occupy restricted access in area around & adjacent to chimney exterior ""falling hazard"""
2,chimney fell over onto roof
2, 
2,"front stairs OK, do not use handrail until mitigated, posts cracked/racked/twisted"
2,updated yellow tag - remedial reailing & front stairs repaire done - house no longer securable - hardrail at rear stair compromised
1,Minor int. drywall cracking GREEN TAG
1,Minor int. drywall cracking GREEN TAG
1,looks good
1,structure good
1,structure good
1,(mini gordon chimes)
1,looks good
1,structure good
1,"Int. GYP cracks, apparent settlelment of chimney firebox structure pulled away from flr. Visable @ minor flor, rock deck, guard gap @ chimeny"
2,chimney collapse
2,chimney fallen and remaing portion cracked and at risk of falling
2,chimney hazard remain - noted on current yellow tag
2,chimney collapse
2,chimney collapse
2,"Avoid chimney area due to chimney damage caution taped, avoid accessing area"
2,"Chimney is leaning aWy from house by about 1 1/2"". Potential to fall further"
2,chimney collapse
1,Cracks- interior plaster
2,Chimney collapse at roof line
2,Chimney movement at roof line
2,damage to fireplace restricted around fire place
2,damaged chimney
1, 
1, 
1,"already in place, indicates interior and exterior inspection"
2,Chimney damage
2,falling hazard
3,Collapsed structure
2,CMU fence tilts toward street at 20 degree angle at chain link fence gate
2,Prior cracking in chimney wall has have increased in size. Requires structural assessment
2,chimney damaged
2,Keep area clear around chimney
2,cracked foundation
1,Minor cracks to drywall
1,Moderate cracks on side @ exposed root beams. Advise to consult SE. advise SE to evaluate roof beam cracks
1,Green tag
1,"Minor foundation cracks, no structural damage"
2,fireplace cracked & could fall - do not use front door access
2,Public sidewalk at brick fence. Falling hazard
2,neighbors carport danger of falling/do not use driveway
2,foundation movement observed at east side of building near front
3,carport 20% leaning
3,carport 20% leaning
1, 
2,"garage door frame, left column off foundation"
2,chimney
2,"garage door frame, left column off foundation"
1, 
2,"evaluation by registered engineer Ross Downey, ok to occupy pending foundation repairs, permit & inspections required"
2,Damaged chimney- moderate damage
2,Damaged chimney- moderate damage
1,structure good
2,sills on fndn (not bolted); lower door doesn't close; garage wall racked; stairway compressed against wall; need struc engr review; bsmt living qrtr
2,exteded occ dependant on eng report
2,chimney collapsed displaced front porch
2,racked walls; plaster cracked throughout
2,"Rocking has caused 2nd flr.diaphragm to cuckle, bldg. is shaking has rocking motion OK to retrieve belongings, not OK to occupy. Structural Eng. Report"
1,No comments
1,structure good
1,structure good
1, 
1, 
1, 
1, 
1,structure good
1,structure good
1,no issues
1,"Minor cracking, no apprent structural damage, inspection done upon request of owner"
3,foundation has failed; structure of foundation
1,(Kenneth Cole) listed as 591 Freeway Dr
1,(Bose) listed as 595 Freeway Dr
1,(Lucky Brand Jeans) listed as 605 Freeway Dr
2,entered as 661 FreeWy Dr - beam - essential staff only (Polo Lauren)
1,(Brooks Bros) listed as 637 Freeway Dr
1,(Ann Taylor) - property flooded
2,entered as 815 FreeWy Dr - fracture in CMU above stockroom door (Famous Footwear)
1,(Cole Haan/Clarks)
1,(Talbot) listed as 859 Freeway Dr
2,chimney broken off at roofline
1,No issues
1,owner apperas to be repair chimney cracks himself
2,chimney damage
2,restict access to area around chimney
1,Exterior & Interior cracking of finishes due to cracking @ corners
2,Damaged chimney- moderate damage
2,chimney collapse
1,minor cracks in plaster on first floor
1,may open for business (Pizza Velo)
3,adjacent building (Fagianis & The Bar)
2,"Damage to adjacent building (rcvd red, yellow, and green tag)"
1,(Fagianis)
3,adjacent building
2,"Chmney top 1/2"" fell -faling hazard removed owner started waterproofing repair. OK to occupy (COMMERCIAL)"
2,"House has shifted, damage in all 4 corners, cracking in foundation, DWV vent separated.  Limited access to retrieve personal belongings"
1,"Interior GYP board cracking, exterior cracking in CMU walls"
1,"Interior GYP board cracking, exterior cracking in CMU walls 2 residential units"
1,No comments
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
3,collapsed retaining wall (apartment units)
2, 
1,Collasped CMU wall has been removed No hazard remains
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
2, 
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
3,collapsed retaining wall (apartment units)
2, 
1,Collasped CMU wall has been removed No hazard remains
1,Check /re-anchor roof tile. One wall may have shifted slightly
1,(Marys Pizza)
2,"chimney cracked & leaning, remove to roofline & repair"
2,damage to chimney stack - remove to roof line and repair - OK to occupy
1,No comments
1,No comments
1,No comments
2,"damage to chimney, stack has been removed to roofline - OK to occupy"
2,chimney separation from house - remove down to 2' above smoke box
2,chimney damaged - remod to roofline presently - suggest removing to approx 3' above smoke box - OK to occupy
1,No comments
2,front porch support posts separated from beams above - temp shoring in place
2,chimney down at roofline
2,chimney area hazard - engr req
2,chimney area hazard - engr req
2,chimney area hazard - engr req
2,chimney area hazard - engr req
2, 
1,(Mariposa Ice Creamery)
2,Horizontal cracks I foundation on S-side. Cracked mortar in chimney @ roofline on W-side
1,No Structural damage
2,"T-bar ceiling down, HVAC register not supported by slack wires"
2,"entry not restricted, employees to take cre where tbar ceiling is down"
1,T-bar ceiling
2,Damaged chimney @ rear of building
1,structure good
1,No tag posted
1,sheetrock cracks/ carport may need engineer
2,chimney
3,cracks/foundation
2,"cracks in sheetrock, doors sticking, sloping floors"
2,OK to occupy - obtain engineers eval for floor
2,chimney
2,Chimney damage
1,(Napa Power Equipment)
2,(Taco Bell) CMU wall failing - failure will damage 3178 Stuart Wy
1,(Taco Bell)
1, 
1,(Kelly Moore Paint)
1,structure good
1,(Docs Trophy Shoppe)
1,(Thomas and Dawson)
1,(Futons and Furniture)
1,structure good
1,structure good
1,(Benjamin Moore Paint)
1,structure good
1, 
2,"Tiles loose on roof - No parking on North, no dining on West, South falling hazard (Golden Bagel Café)"
1,(Wells Fargo Bank)
2,chimney area hazard - engr req
2,chimney area hazard - engr req
1,No comments
1,Exterior only
3,"(2) chimneys fallen, garage off foundation, ext stucco cracks"
2,[red tag lifed - replaced with yellow] - do not use secondary entrance
3,"(2) chimneys fallen, garage off foundation, ext stucco cracks"
2,[red tag lifed - replaced with yellow] - do not use secondary entrance
2,"Mod to severe structual damage to exterior wall to foundation connection, columns support floor shifted base of fireplaces, major damage"
3,Structural Façade - brick veneer (Carneros Capitol)
3,Façade failing
2,"Displaced off stone foundation, 1st level racked, stair (front) pulled away from porch. Do not occupy until detailed evalutation by the city"
2,fdn damage to front lower unit - restricted access to front lower unit
2,Damaged chimney- moderate damage
2,Stay away from area immediately around base of chimney in backyard
1,No Crack noticable @ exterior
1,Chimney Removed
2,Chimney
2,Contractor to assess repairs to crackes in chimney & ext. walls
1,No damage observed
2,superficial damage to chimney - section of block wall topped
2,Cracked chimneys/separated from wall interior and exterior
1,minor drywall cracks
1,No comments
2,"Chimney fell down. Chimney removed, permit required for replacement. No restrictions"
1,GREEN tag declined by owner
2,chimney damage - top of chimney removed
1,structure good
1,exterior only - no one home
2,"chimney cracked out and in, cracks adj to front door - have struc engr inspect"
2,Ok to occupancy during repair
1, 
2,front brick façade - no occ in front of garage
1,"Minor foundation cracks, minor crack at the drywall above fireplace (SFD)"
1,Cracking interior BYP board cracking
1,Exterior only
2,chimney
1,No comments
1,GREEN TAG (Mobile Home) no comments
1,GREEN TAG (Mobile Home) no comments
1,Structure good
2,brick arch wall racked west over front door
1,No comments
2,chimeny damage
2,Previously posted yellow tag 8/25/14. Harnos Vuletic City of Napa
1, 
1, 
2,entry stair shifted forward
2,cracks in foundation
2,residents not home
3,Unsafe building (1st Methodist - Santuary)
2,office use limited
1,structure fair
2,Remain outside taped off area until the base of chimney is supported. At that time contact City to reevaluate area
2,Loose debris
2,partial collapse of masonry wall
2,chimney damage - third visit to this site
2,Yellow tag to remain
2,do not inhabit or utlize interior/exterior areas adjacent to chimney
2,Cracks across walls and soffits. Fire sprinkler system in service. No damage noted in riser. Riser room leak at adjacent La Qaquiza (#104)
2,(Starbucks) Cracks across wall and soffits. Fire sprinkler system in service
1,(Redwood Plaza - Bank of America)
1,(La Taquiza)
2,fireplace damage & falling - handrail front steps loose
2,Chimney cracked above roof line potenial collapse hazard in aftershocks. Do no use fireplace-use caution around chimney
2,"Brick Chim - Failed - Wrapped in ply wd. Brick separated on base of fp/chim, fndt. Fascia cracked, side stair rails separated, columns cracked"
2,unable to enter - must be flue - chimney cracks
2,chimney hat collapsed inside roof at roofline
1,observed no structural damage
2,Cracked chimney. Avoid chimney area
1,"Green tag, wood fence & wood gate leaning, minor crack and plaster falling"
2,Porch column
1,"minor cracks in drywall and ext wood siding, cracked window on second flr (tenant stated no related to earthquake)"
1,"minor cracks in drywall and ext wood siding, cracked window on second flr (tenant stated no related to earthquake)"
2,Service riser master pulled free from structure
1,(Napa Buillding Supply)
1, 
2,Damage to chimney - chimney down on lawn
2,do not fireplace and avoide side yard by chimney - minor separation of chimney from house
3,crack in all 4 corners (inside & out) foundation
2,supporting column at end of porch tilted
2,Damage limited to store front
3,brick foundation blown out at corners and various locations - no steel reinforcment
2,chimney
2,Keep area clear around chimney
1,Minor pipe break for car wash (Chevron)
1,(7-11 Market)
1,(Redwood Center Plaza - Bev Creech Bookkeeping) - minor cracks in walls
1,(Redwood Center Plaza - Wine Valley)
2,"cracked stucco, partial failure of suspended ceiling"
2,"chimney damage, gas appears to be in tact"
1,Structure good
1,No comments
2,Chimney
1,Exterior of your dwelling has been inspected & has been deemed. Safe to occupy. Chimney appears to be crooked. Recommend/suggest inspection
1,Minor-no comments
2,chimney came off from roofline - do not use fireplace
2,Chimney and adjacent areas hall be inspected. Further investigaion is needed
1,"Green tag, minor stucco cracking"
2, 
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
2,neighbors retaining wall collapsed onto vehicles
1,structure good
1,(Boys & Girls Club)
1,structure good
1,no placard placed - no apparent structural damage
1,No comments
1,structure good
1,structure good
1,looks good
2,No information provided
1,"Minor movement@ portico roof, no damage observed"
2,"trellis at backyard leaning, minor cracks in stucco"
2,"cracks in ground, sidewalk moved, wall problems"
2,Chimney down
1,exterior only - no one home
1,No comments
2,brace and repair needed - do not use upper driveWy until hazard is mitigated
2,"6"" cripple walls, rolling on driveWy, side of house noted - analysis from structural engineer needed"
1,Minor cracking and settlement in ground foundation
2,"chimney damaged - dislodged bricks, cracks"
2,front columns on porch brick leaning
2,four masonry clad posts out of plumb at front veranda - front entry veranda shall not be used until repaired - permit required
2,chimney leaning - do not occupy upstairs bedroom until chimney chase mitigated
2,chimney
2,keep away from the chimney area
2,keep away from the chimney area
2,Chimney
1,No evidence of earthquake damage is observed
2,chimney
2,"no visible issues, recommend walk through by engineer"
1,no one home
2,"chimney collpased above roofline, interior fireplace and chimney covered with drywall prior to earthquake - no restrictions"
1,structure good
2,chimney from roofline and up fell to ground - do not use fireplace.  No further danger visible from front of house - get permit for repair work
1,"[ATC from yellow to green - all prev tags changed to green] CMU wall removed, no hazard"
2,"Chimney cracks, yellow taped previously, no development. No new tag, previous one is valid still"
1,(UPS) risk mitigated
2,"[Wells Fargo Bank] wall, ceiling, floor finishes require repair - add ""construction personnel only"" to tag"
2,Northwall crack - 3rd floor can see daylightm unit 200 floor raised.
1,(Bellisimo Café)
1,(YoBelle)
1,(Back Room Wines)
2,"fire alarm on test, elevator not functioning, sprinkler system off"
1,separation at joint to next building
1,(The City Winery)
3,"unstable parapet wall on roof, support need on north roof parapet - atrium unsafe"
2,Structural steel separated from brick façade.
2,No information provided
2,public may enter - stay clear of taped off areas and construction
1,minor damage
1,structure good
2,"fallen debris from damaged parapet, remove harzards"
2,"fallen debris from damaged parapet, remove harzards"
1,structure good
2,Carport collapse
1,Minor interior wall cracks
1,no one home - no damage evident from front yard (limited views of chimney and side wall)
1, 
1,minor stucco cracking observed (unit A)
1,"Exterior assesment fr front of house only-owner not present, minor stucco cracking observed"
2,"chimney leaning away from bldg, keep away from this area"
1,Minor drywall cracking & stucco cracking
1,Minor stucco cracking exterior inspection only front & sides only
1,Green Tag GYP board cracking
1,Interior GYP board cracking minor
2,chimney
2,chimney
2,stay aWy 10' from chimney
2,"dislocated bricks on chimney, stay 35' aWy from chimney"
1,Vertical crack in stucco @ garage header. Inspected
2,Cracks and displaced CMU at chimney
1,Minor cracking to drywall & stucco
2,"separation of chimney bricks, Restriction around chimney"
2,"shifted chimney, Restrictions around chimney area"
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
2,chimney
2,front steps - no placard placed
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
2,Damage to rear 4x8 ledgers pulled from block wall
1,"2 lateral sWy braces were repaired for 4"" overhead main on sprinkler system, bold sheared at beam (Ross)"
1,(Ross) Ceiling grid replacement
1,"transformer moved - not bolted, ceiling grid damage, t-bar compression posts damaged, fryers not connected"
2,Top chimney section fell to ground
2,already tagged - chimney is gone above roof level - left existing tag
2,Top section Chimney down
2,"chimney fallen and pipe sticking out (right side), chimney on left side may be leaning also"
2, 
2,chimney fell - do not use fire place
2,chimney fell
1,No comments
2,Leaning carport (slight)
2,Fallen chimney - no other issues
1,no structural damage
2,"North wall, southeast wall corner & southwall"
2,"Door to understage does not close. Sprinkler sys flooded entire building. Sprinkler sys shut off, no fire watch. No supervisory signal"
2,"dispaced Stone Blocks, racking damage to walls"
3,only porch red tagged (house yellow tagged) [same ATC as yellow tag]
2,house yellow tagged (porch at front red tagged) - post conc pier adj to chimney leaning away - canopy attached to house failed [same ATC as red tag]
1,post has evidence of prior condition (leaning) - green tag only pertains to front post - other tags on property remain
2,Chimney cracked
2,Chimney snapped @ roofing
2,Both interior fireplaces have collapsed
2,Chimney collapsed
2,Base of chimney-bricks separated
1,interior cracks minor - already fixed by contractor
2,N/W corner of foundation has been damaged and rear service porch has lateral displacment no occupancy
1,"Minor cosmetic stucco cracks , does not appear earthquake related ( not tagged)"
2,top section of chimhey above roof line has been removed - repairs needed yet room can be occ
2,front porch damage - unsure of foundation
2,chimney fell at roof line in front wall
2,for construction ony - do not open for business prior to inspection by City of Napa (Velo Pizza)
1,No comments
2,Ok to occupy
2,no dmage to chimney
2,brick chimney dislocated mortar joints at roof line
1,No comments
1,contactor on-site repairing cracked foundation & fence - no other hazards apparent
2,chimney
2,chimney
2,chimney collapse above roof - chimney on roof as of 9/11
2,Chimney stack collapse onto roof. Garage door buckled.
1,structure good
1,no damage
1,(Burger Fi)
1,structure good
1,minor cracks - no major damage
2,"chimney removed to fire box, rafter end roof tiles dislodged, permit required for repairs, exercise caution when within vicinity of roof"
2,"vertical crack to front masonry chimney, west chimney separated from house, vertical cracks to firebox-do not use fireplace, permit required"
2,ok to occupy except area of damage
2,collapsed chimney at roofline
1,No comments
2,American Legion Hall
1,verified placard from 8/27 insp (Pearl Restaurant)
1,(Pearl Restaurant)
2,"chimney has vertical crack at ext wall, crack at walkways & stairs - OK to occ"
1, 
2,chimney
2,detached garage center support beam is sagging
2,Possible cracked chimney
1,No structural EQ damage
2,"chimney separating from house, superficial stucco & sheetrock cracking - engr eval wall in crawl space under house"
1,Structure good
1,Horizontal crack at first be joint
2,remain clear of wall
2,Chimney collapsed onto roof and broke attic. Ceiling drywall broken above living room
2,horizontal crack in mortar joint on 3 sides of chimney
2,horizontal cracking in mortar joint in chimney - remain clear of area below
2,horizontal cracking in mortar joint in chimney - remain clear of area below
2,remain clear of wall
2,CMU block from chimney shingle are already in place. Do not use chimney. Bldg permit is re'd for completion of repairs
1,Structure poorly maintained-abundant dry rot
1,Structure poorly maintained-abundant dry rot
1,Minor Stucco cracks-inspected exterior front only. Engineer to look @ Shear wall @ stucco crack next  garage door
2,Appears that top portion of chimney above roof was damaged. Already removed top portion of chimney
2,chimney top demolished
2,Chimney fall hazard removed
2,Chimney collapsed onto roof causing roof damage and crushed AC Unit
1,structure good
2,Chimney falling hazard
1,No damage
1,No comments
2,Loose brick on chimney @ roof line. Resident refused the yellow tag - do not use side yard until hazard is mitigated
2,"facacia brick has totally separated from front of house. Fallen brick on rood from chimney, (1"") gap between house and chimney"
2,"east side of house has a lateral shift on foundation wall chimney is separating from house with approx. 1"" gap"
2,Brick falling from top of chimney
2,Cracks at top & mid height of chimney
2,"Chimney has separated from wall with 2"" gap"
1,"Cracks in stucco diagonal south east wall @ window, stucco cracks @ garage header, cracks in second floor GYPBD ceiling"
2,revised red to yellow with restrictions - no business - clean up and repair only - fallling hazard under soffits
3,collapsed center chimney
1,"hairline plaster cracks, structure good"
2,separate of corner framing
1,Minor distress on side @ fndn to framing interface. Some interior & exterior cracking to plaster
1, 
1,No comments
2,Public sidewalk at brick fence. Falling hazard
2,Avoid chimney area inside and outside
2,need to inspect chimneys mortar joint line at roof line - joint appears to have gaps/remain clear of chimney area
2,remain clear of fence line adjacent to chimney located at 3555 Mariposa Ct
2,Top of chimney section loose ready to fall
2,chimney bricks failed along horizontal joint line/remain clear of chimney area
1,structure good
1,structure good
1,structure good
1,engineer evaluation on file
2,Damaged chimney- moderate damage
2,Fireplace Damage
1,(dental office) chimney debris removed- building repaied to allow full occ
1,"Green tag, no visual damage"
2,Two damaged fireplaces
2,front & rear stairs & landing - separation occurred at front & rear stairs
1,No comments
1,Completed interior & Exterior inspection. Owner to request a foundation inspection . She will call bldg. dept.
1,"evidence of movement, no fresh spalling, looks like conc weakened overtime due to moisture - no one home"
1,"stucco delam on upper side; brick base of chimney cracked, minor stucco cracking around window"
1,duplex - no one home
1, 
2,Restricted Use
2,Hazard?
2,Chimney in danger of collapsing into side yard and neighbors driveWy - do not use side yard near chimney until hazard is mitigated
1,"Slab foundation@ rm. Addition move 3/8"", plaster cracks @ S. extr. wall/foundation stem wall.Recommend to have engineer look @ sill plate"
2,Neighbors chimney in danger of collapse - do not use side yard until hazard is mitigated
2,Several loose bricks on chimney
2,Several loose brick above the roof line
2,One loose brick
1,Interior GYP BD.cracks @ ft door windows minor. Recommend engineer look at sill plate in crawl space
2,"Stone in chimney cracks in fireplace, contractor to review permit required"
2,Chimney damage
2,Restricted use of adjacent driveway & restricted access to living room
2,Chimney damage
2,Chimney damage
3,shed in rear yard unstable
1,structure good
1,"Broken glass repaired, minor celing cracks (stucco) green tagged already 8/28 no change, retained (Commercial)"
3,"adjacent building failing UPS, Pleasures, law office)"
1,vacant - risk mitigated
3,"adjacent building failing UPS, Pleasures, law office)"
2,"ok to occupy/chimney fell, all debris removed.  Metal flue inside of brick chimney exposed.  Do not use fireplace/avoid area on side of house"
2,chimney failure - stay clear until damage is removed
2,chimney failure - stay clear until damage is removed
2,chimney failure - stay clear until damage is removed
2,do not occupy area adjacent to chimney or utilize interior or exterior
1,"Green tag, minor cracking CMU walls & tape joints"
2,4 1/2' basement walls leaning - structural analysis needed
2,Diaphtrgm has been lifted up by rafters and rafter have begun to split
1,Minor exterior stucco cracks
1, 
1,no issues
2,Chimney
2,"Damage to cripple walls on sou, west side"
2,"Racking, damage to walls, other structural damage, foundation damage to east side, chimney down"
3,Foundation
3,canopy sbehind home is unstable
1,Minor drywall cracking
2,"Chimney collapsed onto roof, detached garage is leaning"
2,"Minor roof structure damage. Chimney still on roof, detacheg garage behind residence is leaning"
2,No cracks-contingent upon bldg. permit.  Need building permit
2,"slipping on foundation, minor cracks in stucco"
1,No comments
2,"Chimney broke at roof line, falling to ground. No other damage"
2,Chimney broke at roofline
2,"garage (detached from house), bottom chord of roof truss sagged, ridge beam cracked, owner repaired chimney"
1,"Wood fence fell down brick veneer 1'0"" high on grade fell"
1,No comments
1,No comments
1,(Jack in the Box)
1,(Panache Salon)
1,structure good
1,structure good
1,structure good
1,(Mandarin Palace)
1,(Walgreens)
1,(Ulta Beauty & Panera)
1,(Ulta Beauty & Panera)
1, 
1, 
1, 
1,"(The Habit, Sleeptrain, etc)"
1,foundation at Oak St side
2,Chimney damage
1,"R railing partly torn loose. Couple siding pieces fell off & nails popped, shingles replaced/existing & attached w/screws, trim bd. Split & electrical support wire pulled"
3,fall off pier & post foundation 2.5 ft
3,Building was red tagged but next door neighbor says that the people may still be there (unsafe)
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
1,structure good
3,adjacent building (Henry's)
2,For construction repairs only.  Do not open for business prior to sign-off from City.
1,(Henry's) yellow to green - OK to occupy
1,"Already green tagged, states OK to occupy, called owner, place is locked (Commercial)"
2,Asia Café - broken glass
3,adjacent building (Asia Café)
1,revised per Keith & letter from engineer Jeffrey Rautenberg
2,Wells Fargo
2,structural damage southside - URM structural
2,[red tag lifted - replaced with yellow]
1,yellow to green
1,"Stairway repairs completed already. Stairs are safe from colapes still has age & neglect issues teanet, said that there wad no Int. damage"
1,no one home
1, 
3,"extensive damage to 5'-0"" concrete cripple wall on NW side, requires SE to isnpect interior, basement area"
1,no one home
2,"SE required to eval interior walls ASAP - severe damage to plater walls, bldg slightly shifted"
1,door hanger left on site - exterior observation only
2,Chimney cracked - moderate damage
1,Inspected-Green tag-owner allowed
1,None - Green tag
2,do not occupy rooms below chimney or ext area below - do not use fireplace
2,chimney stucco cracked at roof line
1,"Green tag, front exterior only"
